objectid,filename,title,format,subject,creator,date,description,,location,latitude,longitude,source,identifier,type,youtubeid,language,rights,rightsstatement,polaridad,tipologia,soporte,iluminacion,tono,proceso
impresion_102,impresion_102.jpg,Polaroid,image/jpeg,Polaroid; Fotografía instantánea; Soporte fotográfico,Anónimo,Circa 1955-1965,"Reverso de una impresión fotográfica instantánea Polaroid que muestra los bordes festoneados característicos y la marca del fabricante. No se aprecia contenido visual en el anverso visible, revelando únicamente el soporte físico y los códigos de producción típicos de mediados del siglo XX.",,"Cambridge, Massachusetts, EE. UU. (Sede histórica de Polaroid)",42.3736,-71.1097,Archivo Histórico Vision,7m0zzr,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Película,Transmisión,Monocromático,Película de rollo instantánea (Polaroid Land Film Series 40
impresion_103,impresion_103.jpg,Fotografía instantánea,image/jpeg,Fotografía instantánea; Polaroid Spectra; Artefactos de revelado,Anónimo,Década de 2010,"Fotografía instantánea que captura una cámara Polaroid del sistema Spectra (conocida como 'Image' en Europa) situada sobre un área de césped sombreada por árboles. En el cuadrante superior derecho se aprecian parcialmente las extremidades inferiores de una persona calzada con zapatillas blancas, y en la esquina inferior izquierda del fotograma se observa una falla de revelado o filtración de luz de tono rojizo-anaranjado.",,"Parque Tiergarten, Berlín, Alemania",52.5128,13.3532,Archivo Histórico Vision,18fhcd,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Película,Transmisión,Policromático,Película instantánea integral formato 600 o i-Type en color
impresion_104,impresion_104.jpg,Fotografía instantánea,image/jpeg,Fotografía instantánea; Fujifilm FP-100C; Reverso fotográfico,Anónimo,1995-2016,Vista del reverso de una fotografía instantánea a color. Se observa una superficie gris azulada uniforme con una anotación manual del número '1' en la esquina superior izquierda y un sello industrial impreso en el margen derecho que identifica el material fotográfico utilizado.,,Indeterminada (Uso global),0,0,Archivo Histórico Vision,3e984k,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Película,Transmisión,Policromático,Impresión plata gelatina de revelado
impresion_105,impresion_105.jpg,Retrato de estudio,image/jpeg,Retrato de estudio; Moda eduardiana; Fotografía de gabinete,George Skeels,1900-1910,"Retrato de estudio de un joven en plano medio corto, presentado en un formato de cartulina con marco ovalado. El sujeto viste ropa formal de época, destacando un cuello alto rígido desmontable y una corbata oscura de nudo estrecho, elementos típicos de la transición entre la era victoriana tardía y la eduardiana.",,"Bloomfield, Iowa, Estados Unidos",40.7514,-92.4144,Archivo Histórico Vision,op5ajo,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Vidrio,Transmisión,Monocromático,Impresión de gelatina de plata sobre papel de base baritada
impresion_106,impresion_106.jpg,Soporte de cartón,image/jpeg,Soporte de cartón; Verso de fotografía; Material de archivo,Anónimo,1890-1920,"La imagen muestra el verso o reverso de un soporte secundario de cartón rígido, habitualmente empleado para el montaje de fotografías de formato pequeño o mediano durante el cambio de siglo. El material presenta una textura granulada y un tono grisáceo neutro que indica un origen industrial para uso en estudios fotográficos.",,Indeterminada (Uso global en estudios fotográficos),0,0,Archivo Histórico Vision,webk7f,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Película,Transmisión,Monocromático,Impresión plata gelatina de revelado
impresion_107,impresion_107.jpg,Retrato de estudio,image/jpeg,Retrato de estudio; Moda años 20; Gelatina de plata,Anónimo (Estudio fotográfico comercial),1920-1925,"Retrato de estudio de una mujer joven que ejemplifica la estética de principios de la década de 1920. La retratada muestra un peinado corto con ondas sutiles y un vestido oscuro de cuello 'Peter Pan' decorado con botones metálicos alineados, un estilo típico de la transición hacia la moda 'flapper' tras la Primera Guerra Mundial.",,Noreste de los Estados Unidos (Probablemente Nueva York o Chicago),40.7128,-74.006,Archivo Histórico Vision,gt107z,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Papel,Reflexión,Sepia,Impresión plata gelatina de revelado
impresion_108,impresion_108.jpg,Verso,image/jpeg,Verso; Cartón de montaje; Soporte fotográfico,Anónimo,1890-1910,"La imagen muestra el reverso (verso) de un soporte secundario de cartón rígido, típico de las fotografías de estudio de finales del siglo XIX y principios del XX, como las 'Cabinet Cards'. El objeto presenta una textura fibrosa y granulada característica de la pulpa de madera prensada de la época, con signos de desgaste en los bordes y una pequeña perforación en la parte superior central, lo que sugiere que pudo haber estado archivado en un legajo o colgado para su exhibición.",,"Archivo General de la Nación, Ciudad de México",19.4358,-99.1147,Archivo Histórico Vision,2um9vn,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Papel,Reflexión,Monocromático,Albúmina
impresion_109,impresion_109.jpg,Retrato de estudio,image/jpeg,Retrato de estudio; Moda eduardiana; Fotografía de gabinete,Anónimo (Fotógrafo de la Corte Real),c. 1900,"Retrato de estudio de una mujer joven, capturado a finales de la época victoriana o principios de la eduardiana. La fotografía está presentada en un formato de tarjeta de gabinete con un encuadre ovalado y un soporte de cartón vertical. La modelo viste una blusa blanca ornamentada con encajes, cuello alto y un broche o relicario prendido al pecho, reflejando el estatus social de la burguesía de finales del siglo XIX.",,"Estocolmo, Suecia",59.3293,18.0686,Archivo Histórico Vision,gc4v9,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Papel,Reflexión,Monocromático,Impresión plata gelatina de revelado
impresion_110,impresion_110.jpg,Carte de visite,image/jpeg,Carte de visite; Epigrafía manuscrita; Siglo XIX,Anónimo,1880-1890,"Reverso de un soporte secundario rígido para fotografía de formato pequeño, probablemente una 'Carte de Visite' o 'Cabinet Card'. Presenta una inscripción manuscrita en la parte superior que identifica a la persona retratada como 'Lizzie Webb' y un precio de '2.50' añadido posteriormente en grafito, indicativo de su tránsito por el mercado de antigüedades.",,Estados Unidos de América (Ubicación probable por el uso del nombre y formato),37.0902,-95.7129,Archivo Histórico Vision,3ok2en,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Papel,Reflexión,Monocromático,Albúmina
impresion_111,impresion_111.jpg,Retrato Edwardiano,image/jpeg,Retrato Edwardiano; Moda 1900; Van Arnam Studio,George H. Van Arnam,1905,"Retrato de estudio de una mujer joven con un sombrero ornamentado y un vestido de hombros caídos, característico de la estética 'Gibson Girl' de la época Edwardiana. La imagen se presenta en un formato ovalado sobre un soporte de cartulina con bordes irregulares, incluyendo la firma del estudio fotográfico Van Arnam en Troy, Nueva York.",,"Troy, Nueva York, Estados Unidos",42.7284,-73.6918,Archivo Histórico Vision,75m5pk,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Vidrio,Transmisión,Monocromático,Impresión plata gelatina de revelado
impresion_112,impresion_112.jpg,Verso de fotografía,image/jpeg,Verso de fotografía; Soporte de cartón; Material de archivo,Anónimo,1890-1920,"Reverso de un soporte de cartón para fotografía antigua, probablemente de finales del siglo XIX o principios del XX. La superficie muestra un tono amarronado característico de la oxidación por lignina en soportes de celulosa de baja calidad o envejecimiento natural del papel. Presenta una mancha central de origen accidental y un desgaste perimetral leve.",,Desconocida (Sin marcas de estudio),0,0,Archivo Histórico Vision,v8wos6,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Papel,Reflexión,Monocromático,Albúmina
impresion_113,impresion_113.jpg,Gran Ventisca de 1899,image/jpeg,Gran Ventisca de 1899; Painesville Ohio; Transporte invernal decimonónico,Anónimo (Colección Lake County Historical Society),15 de febrero de 1899,"Fotografía histórica que captura a un individuo en un trineo tirado por un caballo frente a los establecimientos comerciales de la calle principal en Painesville, Ohio. La imagen documenta las condiciones de la ciudad tras la 'Gran Tormenta Invernal de 1899', un evento climático extremo que afectó a gran parte de los Estados Unidos. Se aprecian las fachadas de edificios comerciales del siglo XIX, destacando el letrero de 'Matthews & Co.' y el bloque Tibbals.",,"Painesville, Ohio, Estados Unidos",41.7242,-81.2434,Archivo Histórico Vision,jtwfo,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Vidrio,Transmisión,Monocromático,Impresión plata gelatina de revelado
impresion_114,impresion_114.jpg,Verso,image/jpeg,Verso; Soporte de cartón; Archivo fotográfico,Anónimo,1880-1900,"Vista del reverso (verso) de un soporte secundario de cartón para una fotografía de época, probablemente de formato 'Cabinet Card'. El objeto presenta un tono sepia debido a la oxidación natural del papel, bordes redondeados típicos para evitar el desgaste al insertarse en álbumes, y pequeñas marcas manuscritas cifradas en la parte inferior que sugieren una catalogación archivística previa.",,Lugar de procedencia indeterminado,0,0,Archivo Histórico Vision,wbdu2,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Papel,Reflexión,Monocromático,Soporte de cartulina prensada (card mount) multicapa
impresion_115,impresion_115.jpg,Tarjeta de gabinete,image/jpeg,Tarjeta de gabinete; Moda victoriana tardía; Retrato de estudio,James W. Lane (J.W. Lane),Hacia 1895,"Retrato de estudio de busto de una mujer de mediana edad, posando en tres cuartos de perfil. Se trata de una tarjeta de gabinete (Cabinet Card) con un acabado sepia y efecto de viñeta suave. La mujer luce un peinado recogido típico de finales de la era victoriana y un vestido oscuro con detalles plisados y cuello alto cerrado por un broche, representativo de la vestimenta formal femenina de finales del siglo XIX.",,"56 Pleasant Street, Malden, Massachusetts, Estados Unidos",42.4259,-71.0667,Archivo Histórico Vision,fu0cqv,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Papel,Reflexión,Monocromático,Albúmina
impresion_116,impresion_116.jpg,Reverso fotográfico,image/jpeg,Reverso fotográfico; Cartón; Soporte histórico,Anónimo,1880-1910,"Vista posterior de un soporte fotográfico rígido de finales del siglo XIX o principios del XX. La imagen muestra el reverso de una cartulina de montaje desgastada, con una anotación numérica manual ('2') en la esquina superior derecha y signos evidentes de oxidación y foxing.",,Desconocida (Probable origen occidental),0,0,Archivo Histórico Vision,m8xhwg,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Papel,Transmisión,Monocromático,Albúmina
impresion_117,impresion_117.jpg,Cabinet card,image/jpeg,Cabinet card; Retrato infantil; Ottumwa Iowa,B. F. Thomas (Estudio Thomas),c. 1890,"Un retrato de estudio de finales del siglo XIX que muestra a dos niños pequeños. La niña de la derecha viste un traje de cuadros con cuello de volantes, mientras que el niño más pequeño a la izquierda sostiene una muñeca de porcelana o tela, vestido con un ropón blanco largo típico de la época victoriana para infantes.",,"Ottumwa, Iowa, Estados Unidos",41.02,-92.4116,Archivo Histórico Vision,mhimfq,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Película,Transmisión,Policromático,Albúmina
impresion_118,impresion_118.jpg,Soporte de cartón,image/jpeg,Soporte de cartón; Foxing; Fotografía decimonónica,Anónimo,1870-1900,"Reverso de un soporte secundario de una fotografía de finales del siglo XIX o principios del XX, probablemente una 'Carte de Visite' o una 'Cabinet Card'. La pieza muestra un tono amarillento uniforme debido a la oxidación de la celulosa, con presencia de 'foxing' (manchas de herrumbre/hongo) y bordes redondeados por el desgaste mecánico.",,Desconocida (Origen industrial europeo o americano),0,0,Archivo Histórico Vision,h9pgah,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Papel,Reflexión,Monocromático,Albúmina
impresion_119,impresion_119.jpg,Retrato victoriano,image/jpeg,Retrato victoriano; Mecedora; Moda femenina siglo XIX,Anónimo,Década de 1890,"Un retrato de estudio de finales de la era victoriana que muestra a una mujer joven sentada de perfil en una mecedora de madera torneada. El sujeto posa frente a un telón de fondo improvisado hecho de tela con motivos florales. Viste un traje de época con una chaqueta entallada de cuello alto y una falda larga, con el cabello recogido en un estilo pompadour bajo, típico de la moda de finales del siglo XIX.",,Estados Unidos (Probable región del Medio Oeste o Costa Este),39.8283,-98.5795,Archivo Histórico Vision,bkxkx,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Papel,Reflexión,Sepia,Colodión húmedo
impresion_120,impresion_120.jpg,Verso fotográfico,image/jpeg,Verso fotográfico; Soporte de cartón; Ficha de inventario,Anónimo (Anotación de archivero),Hacia 1890 - 1910,"La imagen muestra el reverso (verso) de una fotografía histórica montada sobre un soporte secundario de cartón rígido. Presenta una pátina de envejecimiento natural con coloración amarillenta y manchas de foxing (oxidación por humedad o partículas metálicas). En la esquina superior derecha se observa una anotación manuscrita a lápiz con el número '125' y un subrayado, lo que indica un marcaje de catalogación o inventario realizado por un archivero o coleccionista.",,Indeterminada (Conservado en un archivo histórico),0,0,Archivo Histórico Vision,qrcfbg,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Papel,Reflexión,Sepia,Albúmina
